timestamp,value-0,value-1,value-2,is_anomaly
45,1.5631099406670692,1.080740354555271,-0.29351768825583546,0
46,1.4887935026768035,1.0070505314336993,-0.16568886951341577,0
47,1.515623367438467,0.9392940687168416,-0.16864933129407467,0
48,1.5314641693768836,1.012670715839983,-0.22862854408166045,0
49,1.503366100504921,0.9664391172633405,-0.6290094082982918,0
50,1.57442212414554,1.0015522347579702,-0.3741541366455299,0
51,1.626175489836049,1.0829690809482024,-0.7125058707823375,0
52,1.5152521272507098,1.0203837237567357,-0.7655058642283876,0
53,1.596844360404661,1.0048258705601831,-0.852432398965048,0
54,1.6021835194557768,0.9665064870178706,-0.8958217166260003,0
55,1.5918178504274645,1.0520952238686583,-1.3546460733632961,0
56,1.6113665853291363,0.9241687940643185,-1.265990405711517,0
57,1.6005952227314202,0.959964329723425,-1.2516481961170283,0
58,1.5736900461913192,1.0312466388010653,-1.5755391849521252,0
59,1.6062579241638093,0.8820148065800799,-1.7817915591484692,0
60,1.5641562463664878,1.003305582021835,-1.572382218784097,0
61,1.5483373823985442,0.9428506029109112,-1.6698574327282587,0
62,1.6081156891565391,0.9512900205533755,-2.1611799453491005,0
63,1.629939029377189,0.8435865375965643,-2.12961457524026,0
64,1.587058322769436,0.9277229288271562,-2.2647341270387433,0
65,1.6797911858477794,0.8473584230291629,-2.3211438068358663,0
66,1.6137524235844585,0.8425566190959336,-2.481629563436063,0
67,1.5790237805952323,0.8996195349520009,-2.5333028639607047,0
68,1.5851565660071645,0.8768068259267287,-2.602993335813176,0
69,1.6426341550793189,0.8602929717480976,-2.666800701538948,0
70,1.560855427581552,0.7900384444080977,-3.0314813275007766,0
71,1.5946047733329654,0.8570983404001522,-2.9217491257445234,0
72,1.5678065437716957,0.811354603301431,-3.1134223645866745,0
73,1.564018653485154,0.7113133874394845,-3.227447085142585,0
74,1.6023502416442303,0.8212119793793595,-3.3153076842951696,0
75,1.5748695207330274,0.7387503968679477,-3.3022354205304696,0
76,1.536758931276084,0.7208322539940567,-3.3988842773534165,0
77,1.5099392303661263,0.6261339500145282,-3.557395618492028,0
78,1.5962538946937694,0.6312530782765103,-3.835124496401128,0
79,1.5373232219852015,0.5723378930589339,-3.738000465272894,0
80,1.4921617184103972,0.5779643033111749,-3.5801437874053,0
81,1.5378291996201865,0.5348671343558986,-3.631723913964583,0
82,1.5225436498837923,0.5212984708272733,-3.7133882098963285,0
83,1.501164139080971,0.5021200373325897,-3.942558964180839,0
84,1.5006571065326497,0.5171478736517141,-3.68760238143528,0
85,1.498094814172525,0.3689017411826824,-3.7946879612972064,0
86,1.5274482981005566,0.45398965564984856,-3.886826427756706,0
87,1.4687015739636826,0.3909376938989384,-3.7757751284558814,0
88,1.4557555868816379,0.2930033523890472,-3.9380310515386094,0
89,1.522127396250706,0.3356573102823752,-3.892409531591385,0
90,1.470921686599954,0.2551627106169368,-4.0576799195982565,0
91,1.4631535238619922,0.1744858554776103,-3.917814087909705,0
92,1.4281875665424792,0.2728544422786863,-3.882851856918003,0
93,1.4131956932051164,0.19343993419868258,-3.566893468637528,0
94,1.4371263540088117,0.14516670433930887,-3.974819612902104,0
95,1.3960146639053623,0.18913978043873994,-3.727694986385719,0
96,1.3617725244357428,0.14193004870506928,-3.64085346902859,0
97,1.364738920324553,0.09854734239730019,-3.574667333688023,0
98,1.351042855255863,0.03755685236960408,-3.585384706102177,0
99,1.3171902216749585,-0.019357627166239993,-3.433726453846321,0
100,1.3855926787489348,0.009960647619812548,-3.64346158860417,0
101,1.3445657794822072,-0.05821257553246141,-3.515231701870184,0
102,1.2726950618794515,-0.03442447675320986,-3.451384774717672,0
103,1.3451325732415649,-0.15403557086698377,-3.271268679721538,0
104,1.2504119398943179,-0.12018581043950456,-3.1545893765839494,0
105,1.2591461606864232,-0.14367773577565993,-2.9861192064314546,0
106,1.269452793440037,-0.14686346094447508,-2.769790750574051,0
107,1.2261792061456305,-0.22985887769454966,-2.9510381111230855,0
108,1.2169920458822303,-0.21817491440926012,-2.8798030936927024,0
109,1.2444391841246834,-0.28456676766517863,-2.8379732351963556,0
110,1.2314238726395714,-0.3381517989483339,-2.5640794033891674,0
111,1.2027878094182078,-0.3059221767541329,-2.7328994166600085,0
112,1.19367579683616,-0.3819084764923006,-2.490136371350134,0
113,1.227788618425355,-0.4207344479755827,-2.6101707429270693,0
114,1.1747536508878145,-0.417706340132805,-2.5360185505763075,0
115,1.1556404453120157,-0.49104998520503873,-2.1735869724093635,0
116,1.1046119251549498,-0.44921313189719153,-2.2701215321933144,0
117,1.102591827158673,-0.45213913563711694,-2.0497171136513033,0
118,1.095336605380182,-0.47097497640688735,-1.919427601871933,0
119,1.1368656962960866,-0.6353845530382691,-2.348006977284184,0
120,1.1213136851036196,-0.5546305391436235,-2.1606580306332854,0
121,1.065384410958306,-0.6800142094361725,-2.0025619791932634,0
122,1.0380964173547873,-0.6544550275225445,-2.276022494591813,0
123,1.0775895810605314,-0.6272290640610437,-2.0064095127064627,0
124,1.008329937380059,-0.6658535120896061,-1.8700716553746863,0
125,1.0002987924706932,-0.7290813102092271,-2.0689990412745285,0
126,0.9884601375407528,-0.7278108606761111,-2.0617954218344625,0
127,0.9388915065863827,-0.85445502586707,-2.1163579870946863,0
128,0.9308231515860613,-0.7603820592164369,-2.1338719803299524,0
129,0.9294277770468818,-0.8191456070540181,-1.9288028666503967,0
130,0.9381679493376808,-0.7901942366037104,-2.3395952530111397,0
131,0.9618960758565458,-0.8085228309733483,-1.963773941611694,0
132,0.9077558929735265,-0.8730540545416691,-2.1833955776101353,0
133,0.8497661714079296,-0.7879278856374401,-2.31610000275205,0
134,0.8275260299280573,-0.8641136074553767,-2.1576564837097862,0
135,0.7873437299287614,-0.8381018095317171,-2.2811341964844223,0
136,0.8073583677225281,-0.8974376820995267,-2.128449142334934,0
137,0.8539238158557955,-0.8901181107557248,-2.415876630864967,0
138,0.8468998657742919,-0.9204686437807961,-2.62442266273439,0
139,0.7999774117800245,-0.9916502355079917,-2.4373753894864176,0
140,0.7912234723210296,-0.9586722421877852,-2.6017518672880113,0
141,0.7980520083615614,-1.02955807306175,-2.635400724121385,0
142,0.729697426338322,-0.8594940014735726,-2.9800429516514146,0
143,0.75942410961483,-0.9023306050501739,-3.009898782522045,0
144,0.6672488644474468,-0.989736753282613,-3.110258761187316,0
145,0.7529231254647852,-0.9922321295342627,-2.8859430557994963,0
146,0.705645878921529,-1.01085459601757,-3.058450040208152,0
147,0.6528104493769629,-1.0512639092579126,-3.2526292246399877,0
148,0.5973958558970454,-1.054770828455985,-3.4253738312335775,0
149,0.6896399479607518,-0.9966594245327115,-3.2727943635621912,0
150,0.667297294092142,-1.0124091640683863,-3.332365903624013,0
151,0.6119559394724189,-1.1148421498081782,-3.382284646961529,0
152,0.647136138764002,-0.9970144296528771,-3.491184508084996,0
153,0.552600697863977,-0.9606445802769625,-3.474284584288914,0
154,0.6026949082644149,-1.0256286027803017,-3.7146010463019286,0
155,0.6081973308545514,-1.0166198602630114,-3.5913712529532065,0
156,0.6002914885731889,-0.9409485240502452,-3.7059546658524933,0
157,0.5098652311242584,-0.9917761361647653,-3.8906568081389556,0
158,0.5658194916983825,-0.8555891575543618,-3.821515102307703,0
159,0.5716163871653591,-0.9259224763785417,-4.0518175097453515,0
160,0.5342804351426385,-0.9446051784387146,-3.900937628581709,0
161,0.5607569025678271,-0.9068623494726917,-3.9730944764684715,0
162,0.6041916500727535,-0.9747000149158516,-3.7986682859506833,0
163,0.4732383681949892,-0.907528530412445,-3.9847111437065603,0
164,0.501669835535304,-0.9377126530412186,-3.8189202862626344,0
165,0.46334548578833845,-0.90471339877478,-3.8681716057759483,0
166,0.5035458491752417,-0.8218121252204689,-3.8899789561150238,0
167,0.39709384945691373,-0.8185880991644838,-3.784842202466108,0
168,0.4419575110607885,-0.9677643108713962,-3.9153874745032913,0
169,0.4695578353473647,-0.9085669965022533,-3.6230135345775087,0
170,0.4847044871391615,-0.8117630487947043,-3.561368315604344,0
171,0.4164139590096436,-0.7976904389658996,-3.7049421540992644,0
172,0.4152054940336102,-0.7526648684132161,-3.541792913848907,0
173,0.4696306825664719,-0.7530920628401048,-3.5993596814437345,0
174,0.40081909703657626,-0.7392565190103709,-3.5509529058603952,0
175,0.43188982260158715,-0.6826556700381348,-3.2565900136347334,0
176,0.41180770686029744,-0.759968898125407,-3.3932707963686957,0
177,0.39985759694869316,-0.6390468532080807,-3.2146267553434082,0
178,0.42794458330958973,-0.564028304992948,-3.1489141829590004,0
179,0.45618295797598474,-0.6307914896968648,-2.9094027753861105,0
180,0.4640332504570863,-0.6051240065482533,-3.0405837301209635,0
181,0.3780103985951988,-0.5991686157360706,-2.863142589481023,0
182,0.3352553614871686,-0.5486523778780559,-2.6334569454942014,0
183,0.3591607187594642,-0.5487366475659203,-2.6015145427528346,0
184,0.37156968437165294,-0.5219778100190368,-2.4816370825115914,0
185,0.33525854997534277,-0.45127273028899084,-2.602994353177793,0
186,0.33788189840307714,-0.35282430575484036,-1.9734068542661505,0
187,0.45794190954078684,-0.42806593467550796,-2.0127953945047383,0
188,0.3569803509553283,-0.38157093583923307,-2.052007186166975,0
189,0.4060813312125009,-0.2553557097479856,-1.8344605908567713,0
190,0.36209138098483173,-0.2914505435569138,-1.617939122942595,0
191,0.41313645577685876,-0.21002013915710133,-1.306143244465088,0
192,0.4251723872286045,-0.307306531674664,-1.3978182029906048,0
193,0.35153208769016553,-0.14593581674572736,-1.2777106461893841,0
194,0.4092281254839385,-0.19632545715570676,-0.9788250309138433,0
195,0.377163563252247,-0.176811144623463,-1.0394231036096166,0
196,0.3700901974418993,-0.1925543213437685,-0.858601978850785,0
197,0.4143383073524911,-0.09188673265442457,-0.7512569002292921,0
198,0.4480060896594522,-0.052303544714124295,-0.6890415975088708,0
199,0.39372590857289524,-0.17232968667510992,-0.5654432281808524,0
200,0.4182644380577414,-0.025014613760440573,-0.46532207002969295,0
201,0.38105886652127563,0.030578714948350356,-0.5185624366779438,0
202,0.42921454967089123,0.07264914804202881,-0.2624271290564695,0
203,0.4625792250789391,0.126119391554432,-0.5384977319438435,0
204,0.44948361105577606,0.09430989629840439,-0.39999318860125643,0
205,0.5074573122653713,0.11762273586061175,-0.26224885757825644,0
206,0.44096518657167616,0.20196516990062124,-0.27126616637863465,0
207,0.48840619047691014,0.22905308797248938,-0.015055868832621888,0
208,0.4542654193182055,0.17428343802299828,-0.13595576256209285,0
209,0.5212685956014131,0.29686013613230133,-0.16361762093202525,0
210,0.5077558202811662,0.22978765589653044,-0.16276881494682494,0
211,0.4588595516558474,0.3839764291582049,-0.013832726981888532,0
212,0.48835019400575436,0.3535348095744005,-0.1955095029646401,0
213,0.557208438928118,0.3868442025845449,-0.12481073374126583,0
214,0.5170830227961591,0.49494876092980933,0.14425994244597695,0
215,0.549999047427049,0.4755617959538081,-0.056230321624615165,0
216,0.5793254113709925,0.5058498061445419,-0.11810530690761656,0
217,0.5810130497532637,0.5075360976302723,-0.1497875466330174,0
218,0.5713351726373244,0.5888473558352018,-0.5815993764846801,0
219,0.5140436902108185,0.5400212896097447,-0.31677792881995304,0
220,0.5886008480697729,0.5679547062666263,-0.1882176858107636,0
221,0.6103989742306954,0.6353892517202749,-0.30647818207008526,0
222,0.6428821199277575,0.5881297504244051,-0.43231994289274733,0
223,0.6174846811760513,0.7322786883948157,-0.61598443168751,0
224,0.6246697287526312,0.6239881259693363,-0.6445606594008118,0
225,0.6413037065323741,0.7030443155825716,-0.6513502759758205,0
226,0.7169728849200845,0.7782522002785909,-0.8199790276796832,0
227,0.6608351249972697,0.7291577164089453,-0.8333830407427159,0
228,0.6741326885511648,0.7630758359542571,-0.6033894515170755,0
229,0.7229940909523007,0.8788464414250862,-0.6837658558613988,0
230,0.7196736342813339,0.8077156527395478,-0.9247022408804173,0
231,0.7284769251520793,0.8334773701303788,-0.9751827882838242,0
232,0.7655945791618307,0.7799964594933305,-1.2227092210540282,0
233,0.7433788027892405,0.9158920693878634,-1.3522532100269888,0
234,0.7428947320909561,0.8726155418258296,-1.3249056646596677,0
235,0.8218645132739535,0.8757644685729478,-1.411135723222483,0
236,0.816093782919055,0.9816243260395806,-1.426973412883872,0
237,0.8577315522294476,0.919148854252727,-1.4154584162438444,0
238,0.8610967524461308,0.8817983884813051,-1.7407164530857677,0
239,0.8250758000663887,0.9786970475398371,-1.8630000944573968,0
240,0.8894598321625605,0.9040027795148665,-1.7685292877000154,0
241,0.8534454606666042,0.9168646152831827,-1.8546763086670701,0
242,0.8522666636302115,1.030968230291338,-1.8443445499684819,0
243,0.8893600645230437,0.9487102699966856,-2.1135809395576577,0
244,0.9181816654674211,0.9620552009511285,-2.024152996166393,0
245,0.965568775692531,0.979873356760501,-1.9815590271661738,0
246,0.9557355217286082,0.9891105198849643,-2.0452426854842063,0
247,0.9772043935461092,1.0414045896597612,-2.026102996649721,0
248,0.9326430309154996,1.019038650161454,-2.1147467824475767,0
249,0.98043981913584,0.9753281925667249,-2.0094493043947645,0
250,0.9914527213609144,1.0047532732742415,-2.278087223435033,0
251,0.9985514103318245,0.9113608073105665,-2.1135725055249357,0
252,1.052110261164318,1.0765406866161322,-1.9020705387660086,0
253,1.0865240596594852,0.9478528618135174,-2.0658435472490604,0
254,1.1089911562475743,1.0683433697448121,-1.8343877003661937,0
255,1.0573122622790665,0.9227217789840364,-1.9156751753177867,0
256,1.1278290200233545,0.9778549851707465,-1.5947318637547174,0
257,1.0973568477783775,1.0055375326938354,-2.095044680626835,0
258,1.1914474072300405,0.9331725599400643,-1.9496402374037214,0
259,1.0836846679206893,0.8088323802435763,-1.7709934344181448,0
260,1.1524903437393919,0.9291875700423111,-1.676084011290381,0
261,1.2008693258122562,0.9439883450321639,-1.6910226886825468,0
262,1.136007932274206,0.9840693049946215,-1.6919560150702209,0
263,1.202709387986009,0.9557685293388384,-1.3326164712067368,0
264,1.1890903798411117,0.8951665090433107,-1.4263530424875437,0
265,1.252910042643141,0.809330072866372,-1.0393119485814857,0
266,1.2459880586378074,0.949849679833675,-0.9933645995767566,0
267,1.2434108136802218,0.8204195358223301,-1.3538142540440568,0
268,1.301750295395122,0.9521095690394399,-1.2088977471514393,0
269,1.265743079512399,0.8449315084993338,-0.8808596866516262,0
270,1.2865024632465523,0.8539416297362435,-1.1070521859069096,0
271,1.3382069940948689,0.7837061226097719,-0.8865095993234826,0
272,1.3473350360175773,0.7755971830557608,-0.8066276438206088,0
273,1.3128687430241246,0.7759093495418405,-0.7376735515892563,0
274,1.3436291139199292,0.7181020641303572,-0.7434365975479811,0
275,1.357784279882587,0.6964845434405282,-0.5454384852909573,0
276,1.3169896335476645,0.6719726858506156,-0.5390388615000963,0
277,1.3503379462793423,0.6561796929676755,-0.5440479681258112,0
278,1.433877033022426,0.6131623429914752,-0.7064653546714483,0
279,1.346574811068452,0.5767827780731017,-0.10234481888484104,0
280,1.3876609263431687,0.631144772550958,-0.32099187549241903,0
281,1.4561613649058938,0.640515318707608,-0.07302741109605626,0
282,1.4494944358841324,0.5023258252686681,0.11398855589055579,0
283,1.4434938109430977,0.4954102846314829,-0.23153221584452321,0
284,1.511533052942037,0.4713511382722919,-0.16727925239967267,0
285,1.4289330315399587,0.5104940806335507,-0.08612761715988393,0
286,1.5090378986143733,0.3118943724835526,-0.2600427142804822,0
287,1.4702904400832049,0.42429425441162394,0.11498975423576985,0
288,1.4850364049892515,0.3476191755591313,-0.10907875889209095,0
289,1.4971705244144473,0.2688862717522116,-0.12636762463880125,0
290,1.4996702832281414,0.32011920263483185,-0.0864486004550542,0
291,1.4911373767988358,0.24898484390774347,-0.172242950349772,0
292,1.5069134242808644,0.20852065084242472,-0.31097102096756846,0
293,1.5242770896326792,0.26700717807596985,-0.35795786174948696,0
294,1.5411403174019305,0.19541613404982452,-0.250449290492611,0
295,1.5738270206704696,0.22165296570390786,-0.2691250263111338,0
296,1.5301001336355122,0.12399055427821212,-0.5573354317442665,0
297,1.5496533666812007,0.0012252548680471709,-0.5539826788618922,0
298,1.597354048368472,0.0874116835332767,-0.4120951462259703,0
299,1.557668644738874,0.006994600132053639,-0.5199274505655569,0
300,1.5853070714836544,-0.011100320047565828,-0.6585435987396919,0
301,1.5738328797644874,-0.0824585551178002,-0.799013055091359,0
302,1.5131653151291613,-0.03542464758092726,-0.8666521980122928,0
303,1.5931902878184476,-0.22585812129071758,-0.98849198627463,0
304,1.5813551388956761,-0.11225444712528,-1.0112499260056798,0
305,1.579903840613058,-0.1325877775673075,-1.168448406425883,0
306,1.559617531123375,-0.23932665826278143,-1.1024830870138649,0
307,1.6079723588623387,-0.16335168150685694,-1.4294259226592416,0
308,1.6205125316320923,-0.253709040478597,-1.4026555536608318,0
309,1.5773633015740434,-0.323241929231595,-1.5535897819613647,0
310,1.57972430733424,-0.2820661928929299,-1.6101176235386156,0
311,1.6123657939475806,-0.31301846037304043,-1.7081634597889028,0
312,1.6047494545584176,-0.4561063225497644,-1.9197474966043644,0
313,1.6341298335578351,-0.3518715471631675,-1.7311526398644204,0
314,1.5450449821767627,-0.38312697792676415,-2.078771565814693,0
315,1.6373574802798818,-0.5273305141053115,-2.1609625655669964,0
316,1.6059841580035865,-0.4959645603970692,-2.4610876231978103,0
317,1.6239661657480684,-0.5462504731952411,-2.7237577772801487,0
318,1.5569682082832594,-0.5527382156957413,-2.4818093813181115,0
319,1.5683538219277302,-0.5813031173069437,-2.7967588203974554,0
320,1.6116271378658924,-0.5380129989480392,-3.063001609139493,0
321,1.6018115274169782,-0.5942059717919275,-3.0298694714368546,0
322,1.6073084166410607,-0.6760715152460326,-3.1348644949047983,0
323,1.6220979871161867,-0.7137647193578548,-3.2539307599494185,0
324,1.5833201627540605,-0.7332998667794084,-3.2818781838712434,0
325,1.5824781728795294,-0.6858026175462387,-3.223316026632647,0
326,1.5993813450124983,-0.7211767056514596,-3.5472577419397195,0
327,1.5490910907618634,-0.7691870727743085,-3.747006174109771,0
328,1.537704121283456,-0.760952509777874,-3.890702617644963,0
329,1.5329022315916965,-0.8260327185971815,-3.6690162098227113,0
330,1.506669483421529,-0.7945764962694163,-3.715127966035113,0
331,1.5215434899772078,-0.6915698700627657,-4.021172447948816,0
332,1.5511884150032542,-0.8703122309780134,-3.925174515021622,0
333,1.5259174536949311,-0.8821094071625418,-3.6277181733592494,0
334,1.4776927126020838,-0.9500808890951586,-3.9300444248393074,0
335,1.4703118848637073,-0.8872116323476139,-4.043922069557077,0
336,1.4436845971853502,-0.9948802012832607,-3.859324803428069,0
337,1.5463512899191552,-0.8603744619234117,-3.959666192523289,0
338,1.4814035032958077,-0.956648068047196,-3.8855727249634326,0
339,1.412731897801599,-0.9508013929007791,-3.7767672025460772,0
340,1.420218077819715,-0.953123405413518,-3.919345008260852,0
341,1.503928502675802,-1.0076969726027838,-3.417021418388861,0
342,1.443877604170892,-1.0712207110070255,-3.9806589836046253,0
343,1.4196421683358165,-0.9333100526654649,-3.6919503571531016,0
344,1.423577775061423,-0.9955368724497252,-3.7572367077449194,0
345,1.4353886584011106,-0.9326510058617247,-3.7049166000700247,0
346,1.3506848506496332,-0.9537009029003717,-3.7502227128126453,0
347,1.368741673008711,-0.9140422852911484,-3.53486997972068,0
348,1.3527172606199553,-0.992308840968882,-3.5359055910060304,0
349,1.392290513214367,-0.9322543583096737,-3.314973033076412,0
350,1.2880848116258012,-1.0244763989795937,-3.515706809786069,0
351,1.3426240591770302,-1.0014259889553432,-3.3435199287038984,0
352,1.3446571481410095,-1.0077319010856471,-3.124620259842702,0
353,1.3661640389782497,-1.00334513638211,-3.162534040578856,0
354,1.279752145608417,-1.0204892321157093,-2.9345873584158504,0
355,1.3191426598356402,-0.9923825058051906,-3.149951251116236,0
356,1.2702331706125054,-0.9552927061405704,-3.2195907494929497,0
357,1.281508221418779,-0.9967392018037458,-2.800935986139327,0
358,1.2294671661611603,-0.9944528899081009,-2.751792241204747,0
359,1.1953851630877212,-0.982498177656217,-2.6098283844825465,0
360,1.1892590174741753,-0.9740141890924184,-2.523219878724829,0
361,1.2138676284861658,-0.9219292104953023,-2.6271311588612316,0
362,1.2219847648565734,-0.8061166562509944,-2.630087745421732,0
363,1.1817306587547813,-0.8897186010233132,-2.464252016775446,0
364,1.1460045469618052,-0.8022077213200948,-2.2269730996318247,0
365,1.1038245207670172,-0.9318471262491943,-2.1562409452005427,0
366,1.080797825123175,-0.984000847620025,-2.1234163248391407,0
367,1.103803533896566,-0.9046505796507893,-2.0714669717551595,0
368,1.0984200262705774,-0.8851901515672436,-2.4386257313958684,0
369,1.1234170398099106,-0.9049182985964941,-2.090774215177959,0
370,1.1077100346611675,-0.7644469448442536,-2.090046752127087,0
371,1.0062597394903803,-0.7385570311549368,-2.031246383320077,0
372,1.0219659078700194,-0.7672210309657372,-2.0662377892283392,0
373,1.0654422451818844,-0.6381638054171919,-2.1431967811574704,0
374,1.017081681244275,-0.712349482348719,-2.0113725553608437,0
375,1.0083435925539947,-0.7083771202023049,-1.787793904127199,0
376,1.0381951644396854,-0.6870353018551745,-2.0344542284746283,0
377,1.031525041869719,-0.5824774596772652,-1.8941602781220948,0
378,0.9430556957755029,-0.5827035013809821,-1.98750099252754,0
379,0.9327957804561123,-0.510739838375215,-2.241929145033359,0
380,0.9171519341959232,-0.584211283171182,-1.9332406085428613,0
381,0.8800139872276843,-0.6056874682639659,-2.118948122895377,0
382,0.913472169583636,-0.5493045451779573,-2.292171545385987,0
383,0.786715520989872,-0.5159187650429958,-2.2466630963325067,0
384,0.8455355777448968,-0.44813977195557037,-2.493065099013831,0
385,0.8088202993001883,-0.37943567048780974,-2.139434690466233,0
386,0.8276819812302595,-0.39617957006921584,-2.237966109801634,0
387,0.8060046595318586,-0.3471522673751822,-2.3834510664975146,0
388,0.8405795115454427,-0.30912498842456493,-2.2356547386302115,0
389,0.7962098950765062,-0.3667762945302202,-2.605211719101807,0
390,0.7460385519393942,-0.38119208456439624,-2.65407501193209,0
391,0.7294889639495672,-0.26011636674030797,-2.690938175390559,0
392,0.7619665462942555,-0.12260721227337326,-2.6731237599860713,0
393,0.7180234252698785,-0.1876030340970823,-3.118802103499222,0
394,0.73096978615996,-0.13188889900374975,-3.0250547651162014,0
395,0.7306040834089877,-0.13700330754963874,-2.8994848630887295,0
396,0.6758771208241254,-0.07134598272578005,-3.2149758209015937,0
397,0.7216484931166114,-0.10300965091303091,-3.3839695629813957,0
398,0.6440688001679289,-0.04571132040590253,-3.1651307128810906,0
399,0.6521509315537775,-0.03249437441284556,-3.3020176145914117,0
400,0.6553416198800754,0.03715828453959202,-3.517164778334637,0
401,0.6082146265128909,0.08191353941897839,-3.505169108921337,0
402,0.6199104407507403,0.13739838594796377,-3.541042668124978,0
403,0.6245363812422187,0.08540514823077516,-3.762410797751334,0
404,0.6429834432950976,0.1648353118012737,-3.652786281441787,0
405,0.5955054106606918,0.20344131557035922,-3.6978779423424073,0
406,0.5804951722449242,0.1525874280714769,-3.715569647241902,0
407,0.5761651069005823,0.21674484648484896,-3.745408934208473,0
408,0.5069144106570462,0.3509189218202275,-3.899341567688758,0
409,0.5392667998244819,0.32964229321959343,-4.058078199041423,0
410,0.5413096901242536,0.33623420501944495,-3.603594141479834,0
411,0.47926455689745767,0.24362329604263394,-3.8846987460430675,0
412,0.4934235176674054,0.4209315359335056,-3.6184995617782834,0
413,0.5925671837701723,0.4660645735224263,-3.9649187808441413,0
414,0.4839353246733349,0.46988767421691335,-3.994392104178607,0
415,0.4927703938753719,0.4391047158321783,-3.9801170334105134,0
416,0.4446833523512297,0.556858760597079,-3.776951816545046,0
417,0.4355054850591932,0.5544150889053657,-3.8552131066447624,0
418,0.4596589796523731,0.4633229398643081,-3.838916088013001,0
419,0.45482617905489253,0.6371044570820742,-3.7072999216223836,0
420,0.45306796333191135,0.5629527140446037,-3.68883319193685,0
421,0.4712899567800378,0.6138981815057721,-3.4974902182380028,0
422,0.4640609959595101,0.6570663825634266,-3.6979813466551694,0
423,0.4176899772293614,0.6156238214117905,-3.6855451460109308,0
424,0.40604890800622284,0.6915344704789836,-3.5453866587479497,0
425,0.47285222537578153,0.6895656249932774,-3.403488343397022,0
426,0.33225451285709473,0.7179617179907356,-3.4092480268790606,0
427,0.44347724966295987,0.71113942466869,-3.2364299010207374,0
428,0.45029824672311636,0.8364315545404533,-3.0000527922021356,0
429,0.39436281028331843,0.8054487062104227,-2.9125666519474818,0
430,0.4225485015193383,0.7832516697076982,-2.9314701488143124,0
431,0.42839325632616376,0.8061304451066073,-2.7329215110674285,0
432,0.3207377712456171,0.8934558955067087,-2.56612868154569,0
433,0.3877829733422927,0.945043803788054,-2.346520857724835,0
434,0.41436734058771374,0.885706396177582,-2.4511903087716016,0
435,0.3777411613304148,0.915199702076976,-2.2707142747415503,0
436,0.4074310819304505,0.8838747463232339,-2.3027998211368117,0
437,0.3984990789731814,0.8759719853195396,-2.3862383688951962,0
