timestamp,value-0,value-1,value-2,value-3,value-4,value-5,value-6,value-7,value-8,value-9,is_anomaly
30,0.4775012935464904,0.48338092018368783,-3.9039620388592984,0.4581360958377334,-3.7301303620258057,-4.355339889118696,-3.1406559335621376,-4.407267329697719,-4.220644176095946,-0.7625680227871545,0
31,0.4817729586993629,0.4797827961770422,-3.8834638496678955,0.4540893848040093,-3.7431663821649623,-4.351718659481589,-3.1486201220863643,-4.398475318022034,-4.234103712816278,-0.7513782643387046,0
32,0.4854481513170139,0.4756056827173012,-3.861802371392364,0.44986387252012916,-3.7571989725674637,-4.34926767071887,-3.1573719280959986,-4.389001974754192,-4.246399461329672,-0.7400110166869667,0
33,0.48850190401739635,0.472600961053514,-3.841086711744644,0.44499224578247487,-3.7729797885466745,-4.346894320303855,-3.167906152660895,-4.379646710440559,-4.258104422835544,-0.7290579029040138,0
34,0.4917859959047268,0.4684173324696088,-3.822019873243499,0.4403626615522107,-3.788990400178398,-4.3446262465748555,-3.180260161154236,-4.369232533571647,-4.268670053928623,-0.7167187876157421,0
35,0.49439891765106614,0.46362942242233807,-3.803931847370263,0.43550865475727285,-3.805158334072739,-4.342490930774427,-3.1915101563119292,-4.359353998411221,-4.278641607154787,-0.7041696303283582,0
36,0.4958875141869994,0.4576345923248888,-3.7854335362929605,0.4304300150226843,-3.8214107700978026,-4.339942631151792,-3.2026008603763,-4.349223283717523,-4.288589375700839,-0.6913628461314869,0
37,0.4971436546301704,0.45220846224639244,-3.7658215016895333,0.4251269916988232,-3.836985387506158,-4.33640903909575,-3.214474172813391,-4.338459465136416,-4.2979627424869395,-0.678306094949148,0
38,0.49861094985454457,0.44677441156933995,-3.747235219112589,0.41962120267697767,-3.851152663697629,-4.332984049898201,-3.2290722509601215,-4.327494442760919,-4.306732227035004,-0.6650073504285463,0
39,0.4994082519773668,0.44190508612992163,-3.729720792718695,0.41393472177926594,-3.8661416456234816,-4.3290679800327805,-3.24437555684566,-4.315559515328918,-4.314893380838913,-0.6514748891211652,0
40,0.5000000000000004,0.435820921713844,-3.7126050854406105,0.40851406351969644,-3.880464164314465,-4.326326834733392,-3.260321833283075,-4.303844582354143,-4.32189348729905,-0.6377721999583046,0
41,0.49952537129468366,0.4296953733414579,-3.695933587069903,0.40198533340083786,-3.8963146782419185,-4.324212806677637,-3.2759354865213046,-4.29235761669389,-4.32996779740162,-0.6227391733711045,0
42,0.49973384280830135,0.4229237299210453,-3.679031622926133,0.39526121488923227,-3.912239297038983,-4.3227516972781785,-3.292197159980183,-4.281107433129275,-4.337442668510501,-0.607607257788731,0
43,0.4988681739077929,0.41604994617535507,-3.6611905723332683,0.3887890443848514,-3.9275409870998006,-4.320849475905415,-3.3110430905168617,-4.268902644094908,-4.3454588280706865,-0.5912153259711577,0
44,0.4969245553937789,0.40961799411325117,-3.643105767481457,0.3820855546751276,-3.943001838804163,-4.319626353927354,-3.3314499917402,-4.256935059302075,-4.353437734655236,-0.5741818366627993,0
45,0.4952040450222053,0.40359791471157713,-3.625438585861055,0.3760444556515212,-3.9586464601968605,-4.318509649786147,-3.3523496241997703,-4.24482630987655,-4.3608008342998295,-0.5570972295323557,0
46,0.4937031807846797,0.39681115963822755,-3.607443133699519,0.3697605198526328,-3.973707992749794,-4.317499606423697,-3.3737195138528246,-4.2318101323266495,-4.368688817274354,-0.5405246441020255,0
47,0.4924396184678539,0.39045841649020696,-3.5912171052665807,0.3641503883224728,-3.989621874254789,-4.317143676017338,-3.3936224038263143,-4.218672299912654,-4.375975555477058,-0.5232747324586469,0
48,0.4918604552913268,0.38278670886026767,-3.576765548962923,0.35833173641423777,-4.0056546393501,-4.31686948379985,-3.412988461957442,-4.205810645124808,-4.383202713017853,-0.5053539981549753,0
49,0.49021164608916035,0.37499631732410244,-3.562687956522104,0.35142265658240746,-4.02182970768791,-4.3166775956021315,-3.432700885474252,-4.19323551541533,-4.390338677444102,-0.48674094992881356,0
50,0.4883898180405426,0.36771298598339275,-3.5475830482399124,0.343896140770668,-4.039616574774475,-4.316594184461099,-3.452685257790777,-4.180145089114278,-4.397326163278124,-0.46741357860962607,0
51,0.48598657807709156,0.3609616211575166,-3.5314535607657715,0.3362040924981722,-4.057491635183595,-4.317765675932233,-3.4729564858877238,-4.1665500986750255,-4.404159439423411,-0.44915767997709977,0
52,0.48343024121668154,0.354166298109861,-3.5157062544522093,0.32833295770216386,-4.073931074792666,-4.320193587292827,-3.4935739056213344,-4.152885622412655,-4.410858614630284,-0.42958708618164354,0
53,0.4802524205483212,0.3467242733567577,-3.501027768442456,0.31937972306915974,-4.089680593169531,-4.323880616148895,-3.515508299459678,-4.139975038021885,-4.416870604437208,-0.4093191145553696,0
54,0.47645340832917427,0.33978341587707606,-3.4881048575264177,0.31072781594487253,-4.106965169802983,-4.328830628753231,-3.538729343867555,-4.127423485888931,-4.423310224950181,-0.3901669671128627,0
55,0.4724619172675717,0.33213974291619586,-3.476251077251308,0.3014951980384737,-4.123536466574228,-4.333928263933973,-3.564209416872033,-4.114430215927838,-4.430172211791495,-0.37213717144269665,0
56,0.46823844363797384,0.3231905592272475,-3.4647478479784537,0.29262095328033544,-4.14007181528568,-4.3386310064912195,-3.589962361908125,-4.101395069384725,-4.435783659036913,-0.35462596064480123,0
57,0.46464117391361226,0.31528658706131374,-3.452843641901514,0.28457913324369244,-4.155045005574714,-4.3440631549792315,-3.617919365980737,-4.087923301279944,-4.441807381115376,-0.33700302320880215,0
58,0.4603674764770158,0.3066763820695084,-3.441911308350517,0.27600276636194465,-4.170645849014156,-4.348535617621388,-3.646051378061986,-4.0748024747419525,-4.44711770177086,-0.31927764813109594,0
59,0.45629724400377425,0.2979609461358588,-3.4312304025442595,0.2678117244077791,-4.186138416369353,-4.352624182970206,-3.6762468634025702,-4.060843216682924,-4.452256918016584,-0.3020987115368119,0
60,0.4524142358215508,0.2897146321428936,-3.4215186732585243,0.26001587371876145,-4.200786837775028,-4.356903687948469,-3.7065241575549797,-4.046869034079615,-4.457767538823687,-0.2860885048356887,0
61,0.4482747929940585,0.2813634701765775,-3.413494165517995,0.25262574842815555,-4.215334761843758,-4.361401331810171,-3.735858646968998,-4.0325205721777975,-4.461976948611798,-0.2694506539708925,0
62,0.4439044747755916,0.2723338695560371,-3.4057502323428936,0.24476272183901493,-4.2290795986599035,-4.365023600664697,-3.7661853886263508,-4.018214252517927,-4.466000771280474,-0.2533654238132357,0
63,0.4389008616110832,0.263201318872873,-3.3982861718271273,0.2359925745852851,-4.2434874953528565,-4.3677699512324795,-3.796525223495127,-4.0043663543439125,-4.468713136533246,-0.23723306598356575,0
64,0.4336982238287401,0.25336530387740464,-3.3917878714715526,0.22632491558103984,-4.2577541767357125,-4.370732806006844,-3.8278131011953396,-3.9902106758763436,-4.4712546023556055,-0.22167777886038764,0
65,0.42740563588726266,0.24222502518714473,-3.3869415825615428,0.21712385634466447,-4.271798747976195,-4.3744569074502735,-3.8599836499113387,-3.976144890429244,-4.474766011403602,-0.206155619185308,0
66,0.4209258801569722,0.23095681774438193,-3.3830606031441093,0.20839841826871153,-4.285574579036964,-4.3778453304744165,-3.8920611636582354,-3.9629546417342745,-4.477001469310441,-0.18951073698602716,0
67,0.41430521983525237,0.22073745862202765,-3.380177992993006,0.19880250796169063,-4.2975890410650965,-4.381442124402506,-3.924027295853079,-3.9490607293139024,-4.479050960133517,-0.1729236734383779,0
68,0.4084471660996689,0.21036577141680235,-3.377575535358806,0.1892342588551461,-4.308585588349012,-4.3851922318488,-3.9548623330361945,-3.934471977335051,-4.480858205989633,-0.15576662846571665,0
69,0.40246224842982503,0.2009938510998337,-3.374534571688624,0.1796601024899629,-4.319341176617766,-4.390186384745036,-3.985549647157633,-3.9199723776735533,-4.481819749034781,-0.13743851748258473,0
70,0.39631819939362645,0.1914228763160195,-3.371806209092251,0.16960147940414938,-4.328395707033305,-4.394728272292884,-4.01702820011804,-3.905569305845777,-4.483051810328326,-0.11972955364785665,0
71,0.39043163205619935,0.18102922087419726,-3.370828200012677,0.15951080074973722,-4.337937583659354,-4.398788354029171,-4.048279951514523,-3.8904935114067474,-4.484576584700538,-0.10084146132341054,0
72,0.38438319497478757,0.17036547146723935,-3.368787849572266,0.14939547494253747,-4.347161963541742,-4.40178883832479,-4.078332444659504,-3.8755637244439947,-4.48529651265988,-0.08317555201142612,0
73,0.37820237353436426,0.15943704492023691,-3.367122010362652,0.13835208844853986,-4.357502033730469,-4.405391123598588,-4.108126483814243,-3.861598377978166,-4.4858080004024234,-0.06434895625604176,0
74,0.37102169658753503,0.14710047556931638,-3.3651735295802956,0.12729741096003844,-4.368223853216581,-4.409563633508088,-4.1375567166003435,-3.847827331343196,-4.486160319356207,-0.04615090259395993,0
75,0.3628498663643489,0.13393548372636133,-3.3643452147170323,0.11532666216288057,-4.3771146866129955,-4.413180610420794,-4.168522240908178,-3.8350693212293727,-4.486403159391095,-0.028562934899514225,0
76,0.3545717315982424,0.12109627524026623,-3.365320881936367,0.10335522449010925,-4.38564450729768,-4.416783170215942,-4.199007745770273,-3.822536238330503,-4.486586605180733,-0.010982759725395308,0
77,0.34617510399415385,0.10798714942063858,-3.3666920371021325,0.09047691629485977,-4.395283979151348,-4.420313517826427,-4.226998727904358,-3.811028826590914,-4.4861620809691924,0.007192010407425897,0
78,0.3380763678971359,0.09343819680487409,-3.368456223364208,0.07851641228683848,-4.404545606882932,-4.423166429252271,-4.253439807034318,-3.8001656288187826,-4.486796738655158,0.024783730422350825,0
79,0.3289586030642231,0.07860438608251208,-3.370578284892872,0.06747790441958923,-4.413422952790586,-4.4253090082526505,-4.277316539343933,-3.789158863801946,-4.486796810965419,0.04236752198556948,0
80,0.32013505380289775,0.06346476990320937,-3.373709766765741,0.05601090303247247,-4.421187164208062,-4.426160345835535,-4.29861489201928,-3.779197280909992,-4.4872833089199435,0.05987924175237502,0
81,0.3120425337916659,0.04802589381350897,-3.3778156103933963,0.044140705849617934,-4.428623564550879,-4.4274046949396055,-4.318321259712877,-3.7698992178191744,-4.488257418639211,0.07725491176341182,0
82,0.3038336096095531,0.03347118325815268,-3.3828935502776285,0.03187097681875306,-4.436518219232868,-4.428460543146999,-4.338378678883154,-3.7609013181006645,-4.489173797794903,0.09448568801190227,0
83,0.2946608788098568,0.019207826444996634,-3.388222461039071,0.020094449384388646,-4.442664179875622,-4.428720744572397,-4.355812911606417,-3.752616156045047,-4.490608342914122,0.11039402919093799,0
84,0.2854299624852237,0.005218865891526647,-3.3937357089921223,0.008369532375459343,-4.44929441256118,-4.428749437540661,-4.371610832370005,-3.745438088901467,-4.491443777438587,0.1261939558586933,0
85,0.27529236979101146,-0.007909805297521055,-3.4000857566360505,-0.003258831632947601,-4.454925693521422,-4.427443215226673,-4.3868040909278445,-3.7381727550499226,-4.491683359054566,0.14131886158456242,0
86,0.26513243817706966,-0.021943264318392774,-3.405832105986191,-0.01478770026782028,-4.461758448036484,-4.42645989863745,-4.40137848664966,-3.731602243851784,-4.492425135634542,0.1563705569091125,0
87,0.2540803469330317,-0.03686877653093745,-3.410252566279908,-0.026680121790318312,-4.4668314686757515,-4.424670119079874,-4.416232753085357,-3.7253258654892107,-4.493073948389286,0.1713391449213324,0
88,0.24346778986896567,-0.05267392722909303,-3.4154359793416464,-0.03800245469491648,-4.471589497234573,-4.4220644951497,-4.4293971541990755,-3.7201434816203514,-4.494155827361254,0.1862424195098633,0
89,0.23289292589452826,-0.06934664912347199,-3.4206588998413894,-0.048731397731707204,-4.476720876722901,-4.419727958561861,-4.441817527807169,-3.714471604495148,-4.496223510605338,0.20168286385477252,0
90,0.22193364020464124,-0.08627354610733828,-3.425917069058869,-0.05886419814217114,-4.4822264141707535,-4.417104487969901,-4.4524820726421535,-3.7094972956141556,-4.497615338189257,0.21823644543299459,0
91,0.21100391339374003,-0.10401732700519584,-3.431925420626966,-0.06932934743718966,-4.4866622213085225,-4.4142372345540695,-4.460423933860297,-3.7048183804160284,-4.498337693167167,0.2358963456095835,0
92,0.20010925814504876,-0.12256643575042392,-3.4379607973191604,-0.07923463984513579,-4.489307427979901,-4.412264429307103,-4.469549499910762,-3.700438599237395,-4.498944093788717,0.2528491204759309,0
93,0.1897237501288429,-0.14130806943824203,-3.4425805015930004,-0.08904307297388092,-4.491609616366874,-4.409512268044219,-4.477892403906832,-3.6963611778035306,-4.498867386960579,0.26964618321366274,0
94,0.17942464453756468,-0.15960220442234574,-3.447904598176116,-0.09875197557501925,-4.494293907410512,-4.405974455895435,-4.48448934135163,-3.692995240636413,-4.499781693280225,0.2862547746326589,0
95,0.16923759252578385,-0.178613045664628,-3.4518344634845572,-0.1083797083934297,-4.495160347260319,-4.402739194010309,-4.489333947354391,-3.6903434297226583,-4.5,0.30269736107132594,0
96,0.15961649249599397,-0.19778124295970345,-3.457176135084085,-0.1179447427968352,-4.497172024510643,-4.399228188637147,-4.494333712600058,-3.6880018979375517,-4.499528950202089,0.3196086149994941,0
97,0.15013851098284992,-0.21709497899882968,-3.463924276983786,-0.12653403797984852,-4.498130318455676,-4.3959841147214815,-4.498527864804128,-3.686767280491275,-4.498374633254729,0.33578841009225435,0
98,0.14038058512286256,-0.23708998653081848,-3.4707009351767972,-0.13549985931956776,-4.498796989459379,-4.393550939575589,-4.5,-3.685459220837574,-4.49651683042582,0.35178954049963274,0
99,0.1298987589239622,-0.25718019578573426,-3.4775667738371094,-0.14483950613486907,-4.499177238324613,-4.390259578342684,-4.49874643152603,-3.6844855355157264,-4.494508036940563,0.3669686875599578,0
100,0.11912483229676418,-0.2773541376998465,-3.4845822970173517,-0.15319530856919505,-4.5,-4.386655990201678,-4.496676205726668,-3.683440627821562,-4.491805662966375,0.38070957315827947,0
101,0.10846972365851215,-0.2976002588008777,-3.4903690708979482,-0.16056419240512976,-4.499758169456352,-4.382166447189616,-4.495699683259333,-3.682306042371986,-4.48786648876365,0.3942305588411159,0
102,0.09789556191276638,-0.3191103379204012,-3.4970467946916655,-0.1678736821844966,-4.498424618173657,-4.376816033578065,-4.491899603618558,-3.681875136302497,-4.483788698217797,0.40755390507361655,0
103,0.08781288389136721,-0.34187407666810654,-3.5046099674664464,-0.17467486565602508,-4.496005844730819,-4.371202927509573,-4.489192775285701,-3.681740161716241,-4.478976311911613,0.4206472173303668,0
104,0.077347238194593,-0.365280809431356,-3.5123020789012545,-0.18138724746272006,-4.493988288684441,-4.365352960649063,-4.485578487806841,-3.682269191553041,-4.473431745081047,0.4328939247814092,0
105,0.06696925536477316,-0.38872051745084657,-3.521492300401024,-0.18798552217234143,-4.491656256419922,-4.360387323487317,-4.479057443383051,-3.6834420671321624,-4.467755801157985,0.44370450073187184,0
106,0.05668069199047032,-0.4122118419030525,-3.530770713252395,-0.19446539557791698,-4.489051638929198,-4.3546154351378235,-4.471636887420129,-3.6848686529940604,-4.462549280632902,0.4536846686160736,0
107,0.046034567911623636,-0.4357733642980852,-3.540853112914622,-0.19991198604741522,-4.484702415166913,-4.348587518200226,-4.4614079659118016,-3.686546489714167,-4.457840318272707,0.4622433475316319,0
108,0.03635744503201632,-0.45879488699074433,-3.55101726087298,-0.20567575068763855,-4.480852944367992,-4.341734133668789,-4.4483746806516,-3.6888608000148944,-4.452511060894037,0.4693727874223472,0
109,0.026754004565324507,-0.4830182479242997,-3.56050852048345,-0.21173132119254778,-4.47751131692538,-4.335153609175237,-4.432540097633203,-3.6914204273541777,-4.447658962223979,0.47623304662349275,0
110,0.017654429338880284,-0.5066574274379652,-3.571416539789448,-0.2176300332532466,-4.473206474561562,-4.328825291824829,-4.415865115926071,-3.6938154917610726,-4.442713650674838,0.48159176539969284,0
111,0.008612281498549645,-0.5314548621746251,-3.5823648389640406,-0.22429988429430092,-4.46873818261961,-4.322208317351979,-4.396394542460447,-3.6972243774137183,-4.43770375057872,0.4866083134893673,0
112,-0.0012675551883307712,-0.5556521508177303,-3.5926639349809486,-0.23038290091865798,-4.464872426379464,-4.315361298679517,-4.376089805088446,-3.7004603899637623,-4.432683561306252,0.49004972525287105,0
113,-0.011535566993233992,-0.579241245044875,-3.601591121852058,-0.2363212148323226,-4.462342251390662,-4.308292077914738,-4.353998129712711,-3.7039068836603932,-4.42710826612302,0.4936867733790402,0
114,-0.02176296747995532,-0.6021863476318745,-3.6105477624365996,-0.2416255117439552,-4.458198791211538,-4.299863040251489,-4.331125789069351,-3.707558602640542,-4.420979862203975,0.4969261495941488,0
115,-0.0319897423795259,-0.6238762353288081,-3.6202480465247984,-0.24675862699474438,-4.453209304402481,-4.2912023429340085,-4.306521753261368,-3.711834537667574,-4.4154204661556875,0.49917507717940257,0
116,-0.04178718507122614,-0.6455033779750463,-3.6300004537637593,-0.2521835793760421,-4.4466599068797805,-4.282318370027703,-4.282195893291535,-3.7163226580276625,-4.409285293457464,0.4998131573656872,0
117,-0.05156284710896397,-0.6676855289665149,-3.6390810926445756,-0.25698760909604634,-4.439281314004282,-4.273245801758411,-4.257200060684572,-3.721793326789698,-4.403148736292539,0.4999999999999991,0
118,-0.06041880538751787,-0.6904124080383085,-3.647452253318316,-0.2611892078818412,-4.431046221484774,-4.2645671853982865,-4.231544423554143,-3.727040099712766,-4.397063274409399,0.4996994699981885,0
119,-0.06835327971897609,-0.7130727139532747,-3.657201182017313,-0.2652723100897598,-4.4227175850999,-4.255172803397759,-4.203281806539423,-3.73323952770925,-4.392176447939117,0.49770719764694427,0
120,-0.07626062811751444,-0.735082145700038,-3.6655103062632226,-0.26927612121978406,-4.4135780328590375,-4.245073112177874,-4.17433666523519,-3.7399978193831593,-4.387369549582228,0.49518341505735064,0
121,-0.08415817275888937,-0.7558557021526311,-3.6744668453802314,-0.2732190952685145,-4.405112771587454,-4.235946038663217,-4.143719227562269,-3.7473095285274085,-4.383192230289917,0.49148082212034216,0
122,-0.09247154544730263,-0.7753816861142888,-3.6840653184386256,-0.278009630526014,-4.395124041101264,-4.227230482010546,-4.112398746929308,-3.7543747827493625,-4.380194725057805,0.48720354382316966,0
123,-0.10074985645311241,-0.7936470231791835,-3.6928946447779984,-0.28320176125989716,-4.385130048800318,-4.219486752590783,-4.080344055477182,-3.762388582895208,-4.377260076207508,0.48239956361388714,0
124,-0.10854221409910991,-0.8129900872331832,-3.7016364922391713,-0.28790531368697203,-4.373688281075799,-4.211061778627732,-4.046568536723953,-3.7701627930438253,-4.373844551850528,0.47770218371239714,0
125,-0.116294375033827,-0.832796223231107,-3.7088790331737598,-0.29167460802631107,-4.361557847775294,-4.203090181578903,-4.01204461172305,-3.777709564859792,-4.369403665162034,0.47249497683628494,0
126,-0.12314660356927032,-0.8530532851709922,-3.7153023857336644,-0.29497371407412176,-4.3502200379210425,-4.194466708702674,-3.9757873835416135,-3.7854102616020846,-4.364512375903257,0.4667468755861437,0
127,-0.1299921788509879,-0.8732022593060804,-3.7208988379058594,-0.29917699054747904,-4.338885473684984,-4.185753317532152,-3.9377691187297694,-3.7932395896537896,-4.358623997263397,0.46165159674283096,0
128,-0.1377243568927411,-0.8932589555945556,-3.7263793301549653,-0.3038386045031065,-4.3290021821188756,-4.1769390401488735,-3.898964210612889,-3.8015784707120197,-4.352833129991596,0.4560399374904489,0
129,-0.1454430719151607,-0.9138140097465786,-3.7310161901533005,-0.30897918903861576,-4.319850404577037,-4.166918332531452,-3.859346617556083,-3.8100135151618866,-4.345992542563479,0.4505244987082131,0
130,-0.15269682519865868,-0.933680791683055,-3.7355198187948857,-0.31506492462406177,-4.311434389726821,-4.157372445420106,-3.8178898634217537,-3.818537597625566,-4.33864780065751,0.4445231719901752,0
131,-0.15991062492883534,-0.9528215243770704,-3.739194338260241,-0.32027596480023823,-4.303036049930681,-4.146622156357838,-3.775616417349135,-3.8275316368118952,-4.3313437775714,0.43867865130717787,0
132,-0.16708102864080954,-0.9712249228416072,-3.7426851308500497,-0.32552356929187165,-4.293214065284094,-4.13525334536377,-3.7315913797821345,-3.836564068140869,-4.3246253465557345,0.4317995126136589,0
133,-0.17379627783008855,-0.9894539130968822,-3.7452313779107635,-0.33082927771160486,-4.2827287576325475,-4.123876852552436,-3.686838782327382,-3.845627906899774,-4.318490497676793,0.42447539715837745,0
134,-0.18094957328604577,-1.006895263449774,-3.747542771617172,-0.3366804884139061,-4.27306264270128,-4.112530318054933,-3.6414720060017247,-3.854716106187049,-4.312364624864825,0.4155160401243774,0
135,-0.18723196597021685,-1.0241657218656504,-3.7496745393832347,-0.3430993662431385,-4.264941876606259,-4.100105081494743,-3.596517565177092,-3.863821574185865,-4.306768331659564,0.4049270684186741,0
136,-0.1926389366607535,-1.0407059095116207,-3.75305641975638,-0.3501086193248839,-4.258371126672294,-4.088852048431476,-3.552959316692009,-3.8729554298858013,-4.300580257744717,0.3933255350547391,0
137,-0.19891898816071718,-1.0570784179380204,-3.756962049334475,-0.3567998662320895,-4.252633567232364,-4.078209381477704,-3.508868892027494,-3.8825169526793353,-4.294920233933963,0.38191315878183474,0
138,-0.2056391451047832,-1.0732444450327443,-3.760698557536801,-0.3635988370829384,-4.246979171122254,-4.068735996556553,-3.464322678960896,-3.8921295186476303,-4.289188962280582,0.36888859526884143,0
139,-0.2128155440058026,-1.0885908397646804,-3.7628863667166828,-0.3704863222987198,-4.241414952214323,-4.059871445985039,-3.419353052558984,-3.901786434700929,-4.2833605904525704,0.35603913898613415,0
140,-0.21999612987555728,-1.1031058370336186,-3.765644618012095,-0.377463971092868,-4.236704951164617,-4.049935225264825,-3.374950165142162,-3.911869191801917,-4.27740943176949,0.3439573276071526,0
141,-0.22628027665132255,-1.1167773828203713,-3.76759366630034,-0.3836226693754563,-4.231376474711288,-4.040084649097867,-3.3291904993022374,-3.921188807045051,-4.271335714327917,0.33026080514691003,0
142,-0.23341758508078003,-1.1295931621370767,-3.769414685296866,-0.3894077407092813,-4.224712934016454,-4.029808904828755,-3.2830657737527904,-3.930126349393937,-4.264592283388699,0.31612837043420505,0
