timestamp,value-0,value-1,value-2,value-3,value-4,value-5,value-6,value-7,is_anomaly
51,-0.028260211501806787,0.07472283145832874,-0.01846732511626022,-0.005507254531078223,0.09039036590486114,-0.14266652163018978,-0.022934352464805047,-0.0012369222886486272,0
52,-0.09423813255420008,-0.060094652203360126,-0.053579654830276754,-0.00024494628193660883,-0.02176112108764959,-0.09807524925743707,-0.10513382223637485,-0.022614036454938535,0
53,-0.15725164936274183,0.012326962720967616,-0.09344258862919863,-0.11144294301817857,-0.09634762331595514,-0.09300051925984062,-0.07039378925645251,-0.1536279069884736,0
54,-0.11244728153991199,-0.11810959006998895,-0.125257529232078,-0.08263306550003893,-0.13815198610412496,-0.0707070505289078,-0.14659940564234225,0.024783790646152715,0
55,-0.09041016779755316,-0.11951558305366422,-0.17759675552179155,-0.08431356044115143,-0.16112725718771198,-0.11862735328757724,-0.10330725296862492,-0.08360049689656389,0
56,-0.07742342382084785,-0.031404160399721784,-0.045386047756220405,-0.05024291092580554,-0.16501025090042898,-0.029797735975957522,-0.07714483113695156,-0.12165464939987947,0
57,-0.1960925526290033,-0.029245545909695345,-0.10377929100689456,-0.03746571102380505,-0.020572605429454736,-0.11499665029892034,-0.023409707026386697,-0.03061557142413394,0
58,-0.007916011928765109,-0.08531747067643178,0.0031088420280792634,0.023401916555827434,-0.032359611592803005,-0.018020298269860305,-0.0023550992353202314,-0.016335124451380113,0
59,0.0034575874849243834,0.09741020655060018,0.0648976474611116,0.048038843417879534,-0.06233702993323752,0.054905833220609594,0.03352800041454358,-0.07316375918731914,0
60,0.01816418563801349,0.039249272930663735,-0.042774068467392394,0.05347288678966708,0.06439888469803551,0.06958814372323248,0.05386528323511757,0.12912421427684995,0
61,-0.052004464239423794,0.00719891140057146,0.005662164540140957,0.0014968945171109742,-0.04138068352619834,0.0704077343974104,0.07080169358409787,-0.010174050398910658,0
62,0.008220566144554332,0.01764806868377401,0.013353745229869,-0.04275712014552502,-0.0077243018031876165,0.07661492292694806,0.06997994628352004,0.11639202839500568,0
63,-0.05501340627868903,0.024694812945088983,-0.04226555410497543,-0.038076593873318576,0.03747558689352587,-0.10454783971143948,0.08758289341858284,0.0336105276533646,0
64,-0.015769202705577426,-0.04590585317909271,0.06142465554314682,-0.012509381062578054,-0.055707042218727444,-0.02489826980670576,-0.08132868896161191,0.005622829247308529,0
65,-0.005995062711915628,0.025370085009882713,-0.03124757070763109,0.09705666578215585,0.026537871319580433,-0.02103008097474089,-0.005113256117307148,-0.028773170469546132,0
66,-0.008072408182477227,0.047373829049980665,-0.0024325072673688332,0.06629346011113885,0.03600814526127842,0.010796325424398304,-0.0047165860059644096,-0.015489499845639871,0
67,-0.0141188417531731,0.060897449380575196,-0.0661483759087295,-0.03940234908186422,-0.01294091703284755,-0.09885439097653957,-0.010008061874363592,-0.0356462933827163,0
68,-0.007654077423201447,-0.052605904146095464,-0.030290950572301592,-0.020165515414404457,0.035773493092446186,-0.05680962049492831,-0.0037499082324231442,-0.005317066198533662,0
69,0.06324661849825566,-0.056990900965853464,-0.029436431960106008,0.03060583822242185,-0.009616539670651474,0.012065349537254032,-0.036945740807159955,-0.053350062157594885,0
70,-0.0395037951526491,0.09089850770168398,-0.02369374913801502,-0.03317659639594946,-0.06208825875827766,-0.029228973801997158,0.06644248477499137,0.04948942943027473,0
71,-0.0549909359014616,-0.004975785953956674,0.06673250314910491,-0.049061388378784224,-0.0064493096187764306,-0.047566524086017026,-0.019999426121189205,-0.02137194894804935,0
72,0.011729051163064325,-0.009318180459680163,0.042489862817515274,0.017758459207118306,-0.04829660637619121,-0.08882330813043232,0.0008907580642723014,0.060424291573245845,0
73,-0.08724620139178318,-0.05122142714174548,-0.006222717206789569,-0.024326562927562953,-0.04734038447584688,0.015112918404751013,0.013778667159079225,0.07394270812806888,0
74,0.020146752939779397,0.09141695048944815,0.0007910820336374436,-0.03192150619960298,-0.034457398886454896,-0.025753661105586217,-0.05175174459236235,0.016716207940725692,0
75,0.09946936696777425,-0.09407310323479581,-0.006091220564964601,0.043643456551366394,0.03512113710127486,-0.016430797658574404,-0.012665369226173614,-0.026335213942412103,0
76,-0.09548616903352054,-0.0005893807285873337,-0.003983552642246416,-0.019388899278789617,0.0741137021040936,0.02826561573971231,0.07726017305506774,0.05281255277136147,0
77,-0.07690775409246127,-0.05564805620126,0.08262263244159772,0.003483228473489373,-0.044540186429952715,0.06604777860297731,0.047643443888107116,-0.05188211594657621,0
78,-0.05397636112934629,-0.08268339231478605,-0.12200031206130667,-0.02711081370539106,-0.0034202392561238446,-0.07207852241955622,0.01650200426858481,-0.08704583967074793,0
79,-0.0392321876993252,0.02514963627106135,-0.06914043037784032,-0.06589152157845418,-0.059315129309021074,0.013761101524658512,0.02243567996762368,0.011724301350356762,0
80,-0.06559428091127686,0.04778090256193846,0.002437029951227691,-0.012391690645671518,-0.02250970751918018,-0.04355782025344741,-0.02465751537335315,-0.0798416976185218,0
81,-0.09839999955940999,-0.01421498992575163,0.06943756937156204,0.054619541888947916,-0.009726599949251865,-0.013517970905927996,0.05379339648652214,-0.08885322023839459,0
82,-0.09065242981878184,-0.05453991861929573,0.01764340672055209,-0.01285246026662635,0.062076451444415585,-0.02256147970515252,-0.058660266463119407,0.040571530933223084,0
83,-0.029396151994529114,0.05768802312300499,-0.008872801562733698,0.011002787809295249,-0.015035741391161577,0.00651178784988288,0.10176889319034801,-0.003247155926030444,0
84,-0.03335107090021493,-0.03133079561673393,-0.007108029798420729,-0.006424812346407962,-0.053121580962544025,-0.030259245885035334,-0.019972278584459633,0.06277636125602253,0
85,0.028561371753194897,0.035216728335379796,0.03958461608564356,-0.01741906640002934,-0.05219921131535427,-0.05979754292639817,0.03056026748253014,-0.05415691642697693,0
86,-0.06506614014614416,-0.03148256376727279,-0.05171436521067864,0.04753739912779478,-0.01842965515663363,0.028177105909452837,0.0020855339836724765,0.04398915745154322,0
87,-0.06629335449447088,0.008219685323455938,-0.0006660491511628715,0.0824782636349732,-0.0006811409489128951,0.03935328848776538,0.06324849102528826,-0.04840314456264577,0
88,0.006602965254671371,0.04937167984211741,0.002690701096683326,0.02589688085213035,0.00985703660350694,0.045425067638971334,-0.06360186589565982,-0.004162770295815355,0
89,-0.005121611780682485,0.035266842655784045,0.09997720228260869,0.006878896398207432,0.03312909367324167,0.057491204831403644,0.008723264474391973,-0.051141558984142355,0
90,-0.0211804829056199,0.053709923963107774,-0.04280476169144585,0.07543379459339662,0.041621533142873826,0.004907732525307981,-0.08036417871656895,-0.017739973297171426,0
91,-0.11991735502613302,0.058652089270252325,-0.0107223936928628,0.0651422921299073,0.011357648899959194,-0.028476300347231316,0.009369803845141531,-0.029041431908845984,0
92,-0.022725544377400445,-0.05238246266942373,0.0463600198130489,-0.0013586517262339664,-0.04617752224650865,0.03263433777771162,-0.03789170864694339,0.07071243969739435,0
93,0.031222140902716626,-0.015601138029382861,0.08386396114734926,0.03323523321570523,0.04457833447767625,-0.06135188601387068,-0.01756408315445865,-0.02249534431759819,0
94,0.024965813449109298,-0.0031512724953808432,-0.03972832309072078,-0.11424922062849435,-0.022644538236760915,0.11293598411308163,0.021265185742550322,0.04988225924583704,0
95,-0.0035145118575339116,-0.0028815111405723817,0.034305554019122456,-0.03869828447081818,-0.030277440778499566,-4.932982179990295e-05,0.028334559243145336,0.09799392849911083,0
96,-0.0679091884156723,0.0345081416405271,0.05923423688776074,-0.026648144655387538,-0.0014546601993118409,0.01496678954554561,-0.03828422920455239,0.11410953705515271,0
97,-0.017365083480396226,0.02872607258820442,-0.04544314583120819,-0.088786397913108,-0.018866032005460946,-0.03554284271273856,-0.006822312763139784,-0.08947012036355473,0
98,0.01598317288006208,-0.03708157720620985,-0.06725311037332403,-0.01906766543064731,-0.09396849445693911,0.05004315188773149,-0.0009807423626978168,0.022340923120427552,0
99,-0.040315183143996444,0.06453278730223874,0.025467021570237197,-0.09066085748788846,-0.03186552240624039,-0.01820900963265461,-0.0067111012367945455,0.08617085325543708,0
100,-0.01521591173323114,0.026402482385232844,-0.06063572603881362,0.034460138383283954,-0.019869048746295536,0.048001425360982945,-0.01583332568058204,0.022955679069394795,0
101,-0.035340045327661246,-0.023510594728714623,-0.13993877699661256,-0.04325356705930238,-0.08866010160267077,-0.07504289286357177,-0.019221496112822596,-0.00729352850644668,0
102,0.09013080200755631,-0.09667691718245457,-0.046237440742392596,0.045232842169333494,0.011174751425645585,0.02750865899180855,-0.014286328819627866,0.01594855546990962,0
103,0.059589389150513906,0.07290321953338108,-0.0536992555845339,0.01762031141152234,0.009521238951569505,-0.030366565449429235,0.006642724739781684,-0.01298435746897378,0
104,0.05802653982275721,-0.05806173140859621,-0.0003061102535918408,0.024170439249294837,0.12482918805729444,-0.03031961760694777,0.030535424199355343,-0.02677036231228071,0
105,-0.08038868565260633,0.05374388118323862,-0.06435671045424986,0.08160689169282383,-0.05908489323698601,-0.07576849806264978,-0.07409386051133626,0.006082985783494815,0
106,-0.015670634475662894,-0.07317451087833017,0.02728703528974615,0.04442550986830542,0.04175428863004222,0.02014005404583989,0.007595570057260187,0.02628716935261188,0
107,-0.05348008017458608,0.030261820022112168,0.055317976159623236,-0.15464218872984217,0.061263600444949134,-0.05797580302853928,-0.07457231035343624,0.0008985540527341587,0
108,0.004571127810544794,-0.04819937602333858,0.02263159682696131,0.03970253671541106,0.09388094706459982,-0.06626179951267645,-0.020587626744831965,0.018721442630882067,0
109,-0.062160949621124215,0.0511329415749525,-0.013203885653321033,-0.08257569484168752,0.06774040227934262,-0.07387025034618228,-0.04329378526551118,0.005763049237443176,0
110,-0.05199283432253233,-0.0003359242328158056,-0.07221346666768722,-0.027852256917902857,-0.023251063971036573,-0.06113674426116018,0.02286535159363616,0.010279447321131051,0
111,-0.03624120499753557,0.06604261336275136,0.008575334419969865,0.02201539879930818,0.035212429357550215,-0.047002845405157125,-0.04431297837631078,-0.09896973560725736,0
112,0.047341257562092884,0.04283349676487324,-0.04827360047055763,-0.06913509361091898,-0.009176445510216132,0.10649547024819676,0.04606054181731295,-0.040320846375325445,0
113,-0.02610090082540438,0.04319818119554512,0.0398225593537337,-0.10910558658981469,-0.007278649753667643,-0.013261298865849277,-0.04899679140373085,-0.007756615648963639,0
114,0.05836145392040673,0.05209795051327912,-0.019524631598321397,0.07794425646738881,0.02461932642288265,-0.016143948492076267,-0.0020043268938385707,0.0338737163434731,0
115,-0.00026111212607137467,0.05198966981861369,-0.06580555867480713,-0.031988385345781155,0.02872283912851991,0.10217606716375709,0.015680774259719914,-0.01004128057285649,0
116,-0.02246456733907414,-0.005491353385380451,0.004894630615028515,-0.02850812051040595,-0.03086108860233463,0.07006253336270718,-0.015141892607782896,0.057265884229777124,0
117,0.03506602570866992,0.07154284005344166,0.013534796648792634,-0.004153839915853592,0.011211222300536335,0.021900243083008357,0.007990318413952285,0.0771134087667313,0
118,0.012444210507381547,-0.008065372020252369,-0.005940793353627989,0.05585508243042622,0.018740719063911785,-0.05818466350776286,-0.0065728803819727795,0.0050236897598053085,0
119,0.04455589890771963,-0.014604745752291575,-0.06669940013001927,-0.005776535609388357,0.018813405161894177,-0.03145018672351961,-0.05348371481751104,-0.07651836231195178,0
120,0.02114370627963938,0.02123627238641165,-0.024749278346874747,-0.01015112034254199,0.06954559310497274,-0.012933334347106617,-0.011382122310167081,-0.0062689196710602225,0
121,-0.12162667763754856,0.006209823316083761,-0.0873606212848192,0.0166756134406995,0.008701287565440021,0.01856156745346618,-0.10466896183699462,0.031255342360342865,0
122,-0.06838260115857929,-0.032466384703916135,0.1236527622493121,-0.034734711907466694,0.024913247591994123,-0.030394206961215628,0.04985759032171612,0.026735418122479426,0
123,0.11001959542082332,-0.001831430916976462,0.04722634948748206,0.026271424539207725,-0.009105263144929321,0.01695788159950393,-0.04975873977395945,0.016117718701407643,0
124,0.0694453468694522,0.14023895019844418,0.15201310736368207,0.07575825290070591,0.10396432346813009,0.06350141830940553,-0.043411660196789895,0.12351385467268224,0
125,0.26452837494597137,0.15009574201274428,0.27827383531518485,0.2176326099203461,0.22962835581191385,0.2994751047854946,0.26205301491539423,0.1514913954460634,0
126,0.5429931164363379,0.451433130070745,0.46860947651446955,0.3864791382677566,0.356602976747783,0.4473006465805541,0.4278893057132617,0.4835886294358784,0
127,0.7599683930421747,0.7411990408024125,0.7872383597738778,0.7974667046933902,0.8092468104298114,0.7162666056334914,0.7498491740440912,0.82353238926618,0
128,1.1843723097603844,1.1420468463313218,1.0713768586840364,1.241477311624441,1.0922636708716467,1.2113386347318233,1.1669343103392458,1.2718591945513045,0
129,1.6759395983779386,1.7877457743027703,1.6797687956517708,1.6675754177517843,1.6610604400209632,1.6988047180709502,1.6788620956942901,1.6725928197599804,0
130,2.3685396244209804,2.3364510707137374,2.3510017934140035,2.4710279688676837,2.3401618276760545,2.3658314418712822,2.427079938260635,2.330867829704843,0
131,3.2298943603182,3.117668702665751,3.122579883804531,3.1071578482836872,3.1178490061125808,3.1302105096472244,3.134425504963004,3.1458650381701774,0
132,4.071273219068605,4.080663540096447,3.9608209166606407,4.046552309616087,4.058758664318095,4.0278821336129,4.013852770798876,3.926387480563982,0
133,4.924906963868613,4.893503441439592,4.882734792138042,4.901869205089491,4.9232803879099,5.023880516240303,4.847752251795138,4.905069942822132,0
134,5.674776984238738,5.729199678161648,5.778393949922802,5.68758415208599,5.618156390439323,5.767842183708891,5.586932341478103,5.736361101826773,0
135,6.317636357107027,6.381647826421661,6.417740754864253,6.360530595330745,6.445572482607748,6.366428587836037,6.370823394010239,6.341918447725312,0
136,6.783252981947705,6.846101624550973,6.794346616372688,6.774030745231145,6.781073597577704,6.780633136286581,6.838647103545359,6.874876017266752,0
137,6.984709562598101,6.924608539621083,7.068730666771057,6.946655609502956,6.986696793695511,6.947004195107203,6.947118251527289,6.980154207383637,0
138,6.809834552124689,6.766532279913447,6.815654163720626,6.73761911581892,6.748662138758842,6.69527404742123,6.772991437661961,6.75940104185974,0
139,6.184350850559221,6.176167316424946,6.065548346696975,6.1203982695325045,6.044243706537657,6.112940918283025,6.04822598370244,6.143256649157871,0
140,5.115244498088784,5.228284665836423,5.180034481850713,5.195892505754905,5.163575345300257,5.1543131528013175,5.185868798503905,5.201845401400105,0
141,3.9447257037820527,3.9950511134111393,3.9383409414738244,3.9376892011066342,3.944530355375659,4.043972884501884,3.853598338283105,3.9420762411105903,0
142,2.5905087347666185,2.446744108936502,2.571627548861628,2.5719390143751104,2.6076998920413237,2.5521099419451274,2.617714980758036,2.5514964797495048,0
143,1.0460585255611161,1.0990620399169928,1.1539948390771153,1.078102187337067,1.0309134249491971,1.0146405021645772,1.114853772883106,1.016651083837491,0
144,-0.38661718711855325,-0.3720401919640626,-0.4828535068491415,-0.3383275393831717,-0.4447056450013002,-0.30188022120727054,-0.37469174316401777,-0.3044176392534838,0
145,-1.672194390779743,-1.6367646233452533,-1.5879608119220068,-1.557226079260457,-1.6043396004939947,-1.6208311094701082,-1.7300087655235399,-1.5602238420356733,0
146,-2.458913843064564,-2.4261744043217592,-2.6320057375751524,-2.4454246188975843,-2.5130804307190027,-2.614777907284601,-2.5561932348751513,-2.504087115349776,0
147,-2.9290041925849466,-2.952395884895602,-2.9018131935025715,-2.986450553371812,-2.9368732551960663,-3.0041110718594792,-2.9437096086873074,-2.9477758938029366,0
148,-2.9944047827579556,-2.926879872208527,-2.9409386802981428,-2.981358373755633,-3.0352595183720648,-3.004392075273319,-3.0401503728325756,-3.012870972488667,0
149,-2.662183966088789,-2.5170369074118035,-2.6798628136899176,-2.679531228347094,-2.6796269046954833,-2.656096803754521,-2.6116988021896987,-2.6447550775636106,0
150,-2.011626093811042,-2.121247308089296,-2.0386589522363017,-2.065285018669905,-2.0672234923039925,-2.0270075837503865,-2.0812334071765206,-2.088535749234296,0
151,-1.2623610880752443,-1.284733087864281,-1.204246323638438,-1.2768796926387491,-1.2946935058692326,-1.236721743213817,-1.222247255928958,-1.372739432913949,0
152,-0.49251126735176626,-0.3932859682760715,-0.3997879488661326,-0.41008300607627757,-0.40293133086923577,-0.41626405390331245,-0.4481318027745824,-0.4263353747380364,0
153,0.4444765223527661,0.41200900119586253,0.47121022790784484,0.5165778580149427,0.41918529209097427,0.502450422306727,0.39889341423513053,0.4603470202848943,0
154,1.1400073116650866,1.1045478182966855,1.072650545118506,1.065312057645519,1.0657817019092573,1.1454817171405112,1.1112914019028077,1.045479682544697,0
155,1.5191191123308838,1.4698116631191878,1.5684222744112308,1.5902650967122547,1.6115622584098406,1.4831514684358829,1.5978474778701932,1.430419196370416,0
156,1.5402917765339337,1.6266715270848557,1.574872570858629,1.553940699564315,1.6516137794735488,1.6490201434427236,1.5628516728288904,1.538197820656456,0
157,1.5301351972656225,1.4404101828390972,1.3977320587114994,1.35199193686553,1.4951696301083421,1.4365194112768958,1.3834796170632941,1.365437165062071,0
158,1.130486228788232,1.252188254478806,1.1658658377877216,1.104232468768496,1.2004867743625878,1.178220848790514,1.1616411675715705,1.0987707070392299,0
159,0.7140886904850646,0.7555453147085645,0.6897522788006889,0.6582948723884053,0.7357607719422714,0.6804270408718558,0.6904526385743763,0.7054184644704241,0
160,0.2691033940042842,0.2918512299269188,0.21668297693636374,0.3354124957315149,0.1845704938617886,0.24935136953415996,0.28133330617617647,0.21343608965842528,0
161,-0.13930753842684557,-0.1081162021832951,-0.13623655265279788,-0.1591507760155304,-0.0865780155371428,-0.17675402581840674,-0.23325796927159026,-0.16056012929623573,0
162,-0.5971382424271414,-0.6009711064331666,-0.5661826602306589,-0.6176136590006124,-0.5131890808247889,-0.4788450575780313,-0.5463660161444858,-0.5271810970553357,0
163,-0.6859115381729934,-0.7991529250319782,-0.7541601502930457,-0.785868671780536,-0.7650634027222255,-0.8096186847981844,-0.7532118957917867,-0.7535594744183692,0
164,-0.7929690636497395,-0.7351685946398205,-0.725700574644134,-0.7073263415352791,-0.8271870519102511,-0.8193035292435057,-0.7967507524003289,-0.8120530120699687,0
165,-0.6735207043065088,-0.6187094542645543,-0.598243034968431,-0.6550236980206916,-0.6967090470673779,-0.6863641470743791,-0.7528351026479557,-0.7231902352486373,0
166,-0.48769578414330716,-0.456543271120287,-0.4329135842094758,-0.45639856249902744,-0.46939838940625417,-0.5328539657081415,-0.4915466711288858,-0.5937766207754119,0
167,-0.2695774157637355,-0.16102581277192085,-0.20177988459506765,-0.2728896822610721,-0.26285557719520686,-0.23677321040288682,-0.26971980875437623,-0.2146686621302829,0
168,-0.11441891401719528,-0.09854483528997778,0.020201994322514127,-0.09330036398759238,-0.050258180964739864,0.00034371273946924574,0.058538796630683315,-0.07860496548243687,0
169,0.12390292199799113,0.09417577593676771,0.19583671355569449,0.14077198423599072,0.0845448776821042,0.14809816301688922,0.17392551006454204,0.09209967599915383,0
170,0.18417997195751779,0.30748371552337106,0.2765433954666357,0.2751504992265944,0.24407543806717683,0.2166082071966362,0.27429329220387155,0.20639706746177094,0
171,0.34491587975640187,0.3313550984855602,0.3428810342291771,0.29539740666804626,0.37235760545694707,0.26437422998446464,0.3439339157110646,0.3512648055507697,0
172,0.17286129513493226,0.31518664491887377,0.2503780989143089,0.21043844473803996,0.29391929002053796,0.37556542706563895,0.25987778490921665,0.24996261646970347,0
173,0.28389653736043347,0.2711291011908616,0.3245265490267188,0.2414011187347525,0.24782173195146734,0.23986291676984042,0.24121149367129152,0.21525988137885727,0
174,0.2326496696741165,0.12891113314989402,0.09129920041918994,0.15900639097551605,0.21554340241111697,0.17367953268177497,0.2227991704457265,0.14515101383146148,0
175,0.07314948900678714,0.02466443435466193,0.061462376717156916,0.07184976282863224,0.019264521410517176,0.027662862271350914,0.05657936342732786,0.05651091173334005,0
176,0.033580122474484525,-0.024017051118320185,-0.08718589124196202,0.037706446114456005,0.011013245427693209,0.033523169389617594,-0.07407437689946136,-0.0606104564271715,0
