timestamp,value-0,value-1,value-2,value-3,value-4,value-5,is_anomaly
128,-4.49967578074504,-4.3015912407392864,-3.795247082396042,-2.7399683379594015,-3.371926201190644,0.3706000011937607,0
129,-4.499004807183684,-4.290282819700659,-3.7940647612993077,-2.7579755488906104,-3.3633278617362556,0.3597449769315135,0
130,-4.4984133145885306,-4.278651784211199,-3.793193406555649,-2.7738532804263833,-3.3547549556643426,0.3499848055099233,0
131,-4.497467117317343,-4.267820225942147,-3.7920027181434017,-2.788660260898559,-3.346998110008931,0.33828954113346565,0
132,-4.495753368240969,-4.257428692002765,-3.7905072857552438,-2.8045353913689315,-3.3396555264887904,0.32619461427793883,0
133,-4.493279681273776,-4.246734630000384,-3.7887065008840306,-2.8225382635824885,-3.3323259016998135,0.312191921374521,0
134,-4.4905155560748184,-4.2357448117487815,-3.786929413046018,-2.840536940647013,-3.32460796605269,0.2970729360127953,0
135,-4.4874690897606495,-4.225215319763726,-3.785835114579122,-2.8574325524042488,-3.3168895677680625,0.2823725002475408,0
136,-4.483686945560425,-4.214019463613051,-3.785093340918764,-2.8741906125496497,-3.309154772382186,0.2665477947500827,0
137,-4.479660200437631,-4.2036625439858115,-3.7847042577799406,-2.8928583759752993,-3.3014058337941967,0.24883427243150713,0
138,-4.475418420455693,-4.1937847257118746,-3.7843383807001976,-2.9113078670926895,-3.2936813194385257,0.23154541153782082,0
139,-4.471411948017689,-4.183642995025289,-3.7839666557254734,-2.9316389963659577,-3.2867912678402647,0.21395190444910384,0
140,-4.466727019601091,-4.173976188437589,-3.7835600585543436,-2.9517765041250072,-3.279931359080361,0.19454645065626597,0
141,-4.461793851721289,-4.164390128515224,-3.7831044235489664,-2.9717109887870747,-3.2734725779478175,0.17489966737046814,0
142,-4.455698710910286,-4.154856812230229,-3.782600452315301,-2.992466408255437,-3.2674188518901017,0.15509543598603726,0
143,-4.448912729220799,-4.145348114760675,-3.7820637126584837,-3.0140848521599715,-3.2605993782931946,0.13596163028604336,0
144,-4.4410036624358735,-4.135486704112262,-3.781179776354786,-3.0366105021111025,-3.254596807898234,0.11680521925564147,0
145,-4.432882606991577,-4.125678916562279,-3.7799342896824903,-3.0589600555991505,-3.2478365885639318,0.09771196951701366,0
146,-4.423654703635684,-4.115563909400335,-3.7783125639944433,-3.080002481188338,-3.2419014425902195,0.07721075036893943,0
147,-4.414209556047542,-4.106262647832949,-3.7762995869250555,-3.102881858349335,-3.2360245432830603,0.056873015049249354,0
148,-4.404092680851632,-4.097414393348174,-3.774195265027047,-3.1244534999834133,-3.2306143259252216,0.038270278126835144,0
149,-4.393331809767268,-4.089024966493023,-3.7723144069208825,-3.1468802707272787,-3.2260615620586566,0.02064025422942528,0
150,-4.382416134823538,-4.081100431219794,-3.770356656055723,-3.1702134291089847,-3.2223722330820266,0.0016993962809941365,0
151,-4.371393753766726,-4.073297988728081,-3.7680217449903957,-3.1934250571432456,-3.219167513896238,-0.015492765467506331,0
152,-4.360312799445478,-4.06527459342885,-3.7653095195633908,-3.2164717493639308,-3.216472822756538,-0.03091927541242523,0
153,-4.350103736111274,-4.057802596682112,-3.7622047130275735,-3.238229571191635,-3.2131205740477906,-0.045340064530605684,0
154,-4.339891957006515,-4.050503956218107,-3.7593518533828294,-3.259735847693923,-3.2103107552587082,-0.059514364096183936,0
155,-4.3292646997228506,-4.042983114300566,-3.756420643976651,-3.2820768519416776,-3.2076827032743913,-0.07345806060090121,0
156,-4.3191320819705386,-4.03559358491788,-3.7527508605378337,-3.3042754606989475,-3.205243152110348,-0.08870947353755732,0
157,-4.309060439557382,-4.028705802034237,-3.7483417207978826,-3.3264358223182295,-3.203384332040459,-0.10220771396230877,0
158,-4.2990986200569985,-4.021574233984746,-3.743507040385049,-3.349694718225747,-3.202131120807862,-0.11549182281985138,0
159,-4.289736489311293,-4.01531854031754,-3.7385455904874676,-3.37307667233039,-3.2018943078919007,-0.12705698960480816,0
160,-4.280078588592923,-4.008826734613653,-3.7334558986034194,-3.39668712385188,-3.201506229300458,-0.13992853183661724,0
161,-4.2696698970220055,-4.0024684968558155,-3.727936259536519,-3.421615271660246,-3.200587960325949,-0.1533462237748071,0
162,-4.259860245623178,-3.9962124743108216,-3.7226304573592466,-3.4467892100150177,-3.199916402312283,-0.1658077110484899,0
163,-4.250214414332301,-3.9892944188535027,-3.717222353271543,-3.4732501791161603,-3.1990928182896172,-0.17804112871296618,0
164,-4.240779595641564,-3.9828492683340344,-3.711396007686412,-3.49987819836751,-3.1985252717419943,-0.19003166500042856,0
165,-4.232485070947928,-3.9761289780301388,-3.705150530938403,-3.5255528190364775,-3.1974280235885684,-0.20105654501303794,0
166,-4.225337142302376,-3.9694836878095074,-3.699130133892714,-3.550281371269949,-3.1965749226496856,-0.2118450617835128,0
167,-4.218881014950745,-3.962896978082996,-3.69298951245488,-3.573036858905297,-3.1959498282897263,-0.22309233474323342,0
168,-4.212662145799586,-3.95675291484478,-3.6863836091305693,-3.5959836827361524,-3.195939988741486,-0.23397308717380572,0
169,-4.207149484055423,-3.9503024441803882,-3.679612522274562,-3.621285529662152,-3.1969326712395256,-0.24369788333025788,0
170,-4.202350301687881,-3.9435284446106635,-3.672976641535928,-3.6457997385179874,-3.1981222464875465,-0.253034401920174,0
171,-4.197830902112342,-3.9364303528924323,-3.665501322563065,-3.6695275758702555,-3.199106461341213,-0.2627512825162934,0
172,-4.194081010424403,-3.9294076905702555,-3.6581621005529916,-3.692419650878697,-3.2002716751841724,-0.27287544311211587,0
173,-4.190666693199003,-3.9224762713897854,-3.6506298681428957,-3.7133919204375223,-3.201581825510809,-0.28340073755481576,0
174,-4.1880359137434455,-3.915617299335191,-3.642876273563595,-3.7345514822983175,-3.2038080689672626,-0.29506650257871225,0
175,-4.186636721216573,-3.908811817689038,-3.6348881358377856,-3.7548099893196047,-3.2061792137654788,-0.30560553617830566,0
176,-4.184670483745471,-3.90242425129113,-3.6273127288155727,-3.774157973457461,-3.207923610043635,-0.3157949777925628,0
177,-4.183487349560277,-3.89531972947277,-3.6194931171660585,-3.7947458739644677,-3.2098291646817887,-0.3255994403072009,0
178,-4.182610646081742,-3.8874957344375454,-3.6107727503365226,-3.816610971897436,-3.2115080569604872,-0.3357630312725499,0
179,-4.181583916884884,-3.8793150949500292,-3.6018000556881145,-3.8376288662419737,-3.213764904098543,-0.3448009120158808,0
180,-4.181335324523871,-3.871523672159599,-3.5928938127946988,-3.858867564802828,-3.2154213929314484,-0.35423758043351095,0
181,-4.180966161402834,-3.8633681304735377,-3.583728311299276,-3.8804102103029203,-3.2180521471881502,-0.36255503997856997,0
182,-4.180458938492106,-3.855210823023216,-3.573663010198316,-3.900177008314059,-3.2208455130672795,-0.3705708473820395,0
183,-4.179353884250254,-3.847047846027338,-3.563347538752265,-3.920311812574716,-3.2237789488961646,-0.3782898631764866,0
184,-4.1794575839452754,-3.8392416703127425,-3.5528014604065916,-3.9407955639133148,-3.226829506201577,-0.38646129194329726,0
185,-4.179426758070062,-3.832155314438662,-3.542059531549773,-3.96160838234593,-3.2307634033678223,-0.39282662094761767,0
186,-4.178820044969726,-3.8246531855840376,-3.531156868166958,-3.98277813543433,-3.2343826467315946,-0.39965766629277866,0
187,-4.179441679569643,-3.81709903269841,-3.5197840706582104,-4.003250936274966,-3.2376637043852257,-0.40692710573726076,0
188,-4.180407901108299,-3.8098567842341593,-3.508276952269163,-4.024035968904346,-3.241004237264313,-0.41464406902139794,0
189,-4.182178545574163,-3.8025239911378996,-3.496656411735019,-4.046093302756783,-3.244434040810833,-0.4212970116759769,0
190,-4.184268834027213,-3.7946984408241997,-3.485258877199825,-4.068270251838055,-3.2479645136147344,-0.4284182641559542,0
191,-4.186634539032726,-3.7874945866912126,-3.474091406403004,-4.088381253276552,-3.2519925059161165,-0.43524083565428096,0
192,-4.188789681601679,-3.7801449166254595,-3.4631469061709677,-4.108513529586865,-3.256125553621822,-0.4402196008718664,0
193,-4.191150246163277,-3.7726148367052557,-3.4517736687429323,-4.1286891013050875,-3.2603566866715683,-0.4449221433554609,0
194,-4.193690519808524,-3.765637124508403,-3.4403099915096096,-4.148978364831024,-3.2642930333239653,-0.4501378019368931,0
195,-4.196866905266182,-3.757713574744368,-3.428779187812233,-4.168322070544276,-3.268716341392665,-0.4543563743296073,0
196,-4.201135842723444,-3.7488450934117235,-3.4165447091219203,-4.189838206822557,-3.2736191446998224,-0.4584025418329021,0
197,-4.205127505070602,-3.740165401743308,-3.4045900241462292,-4.210355259273071,-3.2786267477722713,-0.462357475675905,0
198,-4.209297903434322,-3.73205923041598,-3.392608624833886,-4.2288140996458115,-3.283346232825177,-0.4647452665367373,0
199,-4.2136406905773836,-3.723779252486684,-3.38059458053307,-4.247250790633689,-3.2877698451967383,-0.46706252010458194,0
200,-4.21903140575758,-3.714578523579248,-3.3682268790655976,-4.266620675345759,-3.291503598551758,-0.47006214567922155,0
201,-4.224540128281803,-3.7059590402670692,-3.355859150201127,-4.286848278344243,-3.2961173431734734,-0.472267031152112,0
202,-4.2305807829612805,-3.697924442448764,-3.3431850414786366,-4.306827416471668,-3.3007951151018795,-0.4729425702921737,0
203,-4.236664429706683,-3.6893463138185414,-3.3311736220784223,-4.326485046194307,-3.305106707474504,-0.47439638541594964,0
204,-4.242763721134826,-3.6805785955957315,-3.3191890164371367,-4.3467813646006865,-3.309043490823682,-0.4743703112139164,0
205,-4.249774831665301,-3.6723591326305494,-3.307885927427753,-4.366565144708797,-3.313386030602682,-0.47361339247891987,0
206,-4.255885584977028,-3.6635783283398906,-3.296644107621058,-4.384686112441005,-3.3177040079339823,-0.47290837746266035,0
207,-4.262012418273658,-3.654259844687994,-3.2858037874645323,-4.400042305067982,-3.3219711292327423,-0.4723289953234491,0
208,-4.267265439184326,-3.6451598546023125,-3.275045444568147,-4.412611396540581,-3.326161328904177,-0.4711700227978781,0
209,-4.271635820406443,-3.635518471659789,-3.264049477756039,-4.4223697428865805,-3.3298449707442916,-0.4694684723030793,0
210,-4.276037288639783,-3.625325514767363,-3.253141070280697,-4.433519507009644,-3.33378563139904,-0.4664814252802083,0
211,-4.280459646794121,-3.615704018305293,-3.242014820066016,-4.4449586331495805,-3.337186725623558,-0.46447299221034344,0
212,-4.283968813258228,-3.605912294902143,-3.231325285142254,-4.454506723469617,-3.341234480071868,-0.4626634311904545,0
213,-4.287015272106708,-3.595208962011499,-3.2213971838736484,-4.464259195631736,-3.3455192174268147,-0.46182961281270196,0
214,-4.289587071060925,-3.5836018480362117,-3.212240567761379,-4.4742007573425076,-3.3504216658551846,-0.4604481707602841,0
215,-4.291651034290046,-3.5718651862511903,-3.2035507927749816,-4.483189447849034,-3.355130520729978,-0.4592251761283155,0
216,-4.294538506512559,-3.559640124326222,-3.195668600895142,-4.490133506293984,-3.3596063259646063,-0.45808774911859507,0
217,-4.296431717991099,-3.546916681130827,-3.187644654896203,-4.493990162047146,-3.364213912557513,-0.45621905533375373,0
218,-4.298200484044494,-3.534085375456225,-3.1798194325318354,-4.495829409339857,-3.3677580860918006,-0.45510172680440264,0
219,-4.299349932730938,-3.5219204431555404,-3.1721881810967254,-4.498835283409238,-3.3706404059116455,-0.4539533006618197,0
220,-4.300329506455776,-3.5100638607232515,-3.1641004779551003,-4.4998070294388715,-3.372876725993374,-0.4512474832365705,0
221,-4.30112713061794,-3.4985245097831785,-3.1568553385450633,-4.499820027720226,-3.374464774942584,-0.44775663808290744,0
222,-4.302613487563857,-3.486928340975112,-3.1491710202279086,-4.5,-3.3757698704568706,-0.4435084330296106,0
223,-4.30431658964077,-3.4749014254483575,-3.1420155884207697,-4.499313683106758,-3.3775616541279168,-0.4393079905214474,0
224,-4.306668575844088,-3.462836519376335,-3.1347364266627533,-4.497713595529243,-3.378260696202967,-0.43440318481042683,0
225,-4.309220897623497,-3.450376639761421,-3.127670163635724,-4.49618657802096,-3.3790595994131634,-0.4302716430129514,0
226,-4.31062307675338,-3.4379142250677273,-3.1211677235546764,-4.493657565574809,-3.378783294631881,-0.4268696824454614,0
227,-4.31133029431924,-3.425091922697974,-3.115235018207503,-4.489101855659346,-3.378202939875864,-0.4249330506017279,0
228,-4.31177709844671,-3.4126680540662537,-3.1092325134985215,-4.48257632050373,-3.376896810521153,-0.4237121410358409,0
229,-4.311916079367595,-3.401035065174722,-3.1031649903393865,-4.473057313225476,-3.3744613470456937,-0.42245830964806386,0
